time,temperature,humidity,pressure,light,moisture_1,moisture_2,moisture_3
2023-05-31 09:02:05,35.48,36.33,1000.11,2743.22,100.0,0,0
2023-05-31 09:07:05,34.39,42.5,1000.14,2614.48,100.0,0,0
2023-05-31 09:12:05,33.57,43.42,1000.0,5392.42,100.0,0,0
2023-05-31 09:17:05,34.49,42.27,1000.0,5429.38,100.0,0,0
2023-05-31 09:22:05,34.07,39.76,1000.02,4256.35,100.0,0,0
2023-05-31 09:27:05,34.28,42.42,1000.03,3181.47,100.0,0,0
2023-05-31 09:32:05,32.79,44.86,1000.05,1703.98,100.0,0,0
2023-05-31 09:37:05,31.93,47.98,999.97,5062.07,100.0,0,0
2023-05-31 09:42:05,32.58,43.07,999.9,2839.67,100.0,0,0
2023-05-31 09:47:05,32.5,44.21,999.94,4352.79,100.0,0,0
2023-05-31 09:52:05,31.76,45.32,999.88,2100.44,100.0,0,0
2023-05-31 09:57:05,31.81,47.54,999.87,1367.34,100.0,0,0
2023-05-31 10:02:05,31.53,46.01,999.78,4385.59,100.0,0,0
2023-05-31 10:07:05,31.15,45.58,999.77,4285.42,100.0,0,0
2023-05-31 10:12:05,30.81,46.16,999.67,4643.42,100.0,0,0
2023-05-31 10:17:05,30.73,50.07,999.6,4815.1,100.0,0,0
2023-05-31 10:22:05,31.09,47.75,999.59,5249.43,100.0,0,0
2023-05-31 10:27:05,30.87,47.87,999.52,4430.44,100.0,0,0
2023-05-31 10:32:05,30.25,50.64,999.55,2801.89,100.0,0,0
2023-05-31 10:37:05,29.6,52.34,999.47,6887.79,100.0,0,0
2023-05-31 10:42:05,29.74,53.44,999.43,5427.73,100.0,0,0
2023-05-31 10:47:05,29.44,55.03,999.42,2783.15,100.0,0,0
2023-05-31 10:52:05,30.49,54.17,999.47,8220.65,100.0,0,0
2023-05-31 10:57:05,30.62,48.03,999.42,2595.83,100.0,0,0
2023-05-31 11:02:05,31.43,47.12,999.43,9772.23,100.0,0,0
2023-05-31 11:07:05,31.14,48.19,999.45,11221.88,100.0,0,0
2023-05-31 11:12:05,30.85,48.64,999.32,10975.48,100.0,0,0
2023-05-31 11:17:05,30.9,46.68,999.3,40291.26,100.0,0,0
2023-05-31 11:22:05,30.45,49.73,999.27,8446.36,100.0,0,0
2023-05-31 11:27:05,29.89,49.06,999.2,2308.63,100.0,0,0
2023-05-31 11:32:05,29.51,52.07,999.06,2499.22,100.0,0,0
2023-05-31 11:37:05,29.82,55.23,999.21,3814.09,100.0,0,0
2023-05-31 11:42:05,29.48,51.69,999.1,4319.86,100.0,0,0
2023-05-31 11:47:05,29.35,53.57,998.99,3227.62,100.0,0,0
2023-05-31 11:52:05,29.21,57.49,999.02,2962.99,100.0,0,0
2023-05-31 11:57:05,29.04,55.13,999.03,2281.42,100.0,0,0
2023-05-31 12:02:05,28.93,58.91,998.95,2368.64,100.0,0,0
2023-05-31 12:07:05,28.58,59.32,998.89,2116.57,100.0,0,0
2023-05-31 12:12:05,28.35,57.9,998.92,1961.12,100.0,0,0
2023-05-31 12:17:05,27.98,59.01,998.88,1843.42,100.0,0,0
2023-05-31 12:22:05,27.91,57.01,998.78,1693.8,100.0,0,0
2023-05-31 12:27:05,28.0,59.06,998.81,1590.06,100.0,0,0
2023-05-31 12:32:05,27.88,56.88,998.76,1493.18,100.0,0,0
2023-05-31 12:37:05,27.55,55.95,998.7,1461.78,100.0,0,0
2023-05-31 12:42:05,27.83,57.99,998.81,1506.96,100.0,0,0
2023-05-31 12:47:05,27.89,61.35,998.77,1472.12,100.0,0,0
2023-05-31 12:52:05,27.77,57.13,998.77,1464.17,100.0,0,0
2023-05-31 12:57:05,27.57,57.37,998.83,1472.34,100.0,0,0
2023-05-31 13:02:05,27.49,58.18,998.82,1969.84,100.0,0,0
2023-05-31 13:07:05,27.1,56.3,998.76,1675.93,100.0,0,0
2023-05-31 13:12:05,26.93,60.48,998.7,1343.56,100.0,0,0
2023-05-31 13:17:05,26.88,59.66,998.71,1449.47,100.0,0,0
2023-05-31 13:22:05,26.76,59.93,998.55,1358.26,100.0,0,0
2023-05-31 13:27:05,26.41,60.57,998.56,1245.52,100.0,0,0
2023-05-31 13:32:05,26.44,59.5,998.63,1227.37,100.0,0,0
2023-05-31 13:37:05,26.38,60.16,998.6,1201.98,100.0,0,0
2023-05-31 13:42:05,26.51,61.08,998.57,1195.67,100.0,0,0
2023-05-31 13:47:05,26.57,62.77,998.57,1180.49,100.0,0,0
2023-05-31 13:52:05,26.44,63.41,998.48,1317.87,100.0,0,0
2023-05-31 13:57:05,26.37,61.64,998.5,1159.04,100.0,0,0
2023-05-31 14:02:05,26.28,63.06,998.54,1292.6,100.0,0,0
2023-05-31 14:07:05,26.4,64.74,998.52,1306.11,100.0,0,0
2023-05-31 14:12:05,26.37,63.5,998.43,1411.69,100.0,0,0
2023-05-31 14:17:05,26.51,64.02,998.43,1168.37,100.0,0,0
